date,portfolio_value,total_exposure,cash,num_positions,returns
2017-03-03,-591623.3909129933,29155112.713575363,-29746736.104488358,3,-0.08624348103179325
2017-03-06,-718776.310682277,29034764.26005364,-29753540.570735916,3,0.2149220631271207
2017-03-07,-698814.9237632625,29049802.72054672,-29748617.644309983,3,-0.02777134780647783
2017-03-08,-695377.821922286,29050866.961479187,-29746244.783401474,3,-0.004918472293732656
2017-03-09,-572879.1606426113,29170868.605375286,-29743747.7660179,3,-0.17616130025694843
2017-03-10,-388655.21073339396,29355644.136667255,-29744299.34740065,3,-0.32157558271550535
2017-03-13,-496046.89598081884,29254535.913467407,-29750582.809448227,3,0.2763160824340327
2017-03-14,-450197.66211508086,29300186.00821495,-29750383.670330033,3,-0.09242923247222756
2017-03-15,-512010.6589794032,29233996.83833122,-29746007.497310624,3,0.13730190550949928
2017-03-16,-832566.167116149,28926054.269075394,-29758620.436191544,3,0.626071943064062
2017-03-17,-850659.7530841666,28913145.810365677,-29763805.563449845,3,0.021732309914406445
2017-03-20,-1017198.7068652946,28746688.3957386,-29763887.102603897,3,0.1957762233105793
2017-03-21,-1041880.9306621391,28720867.842435837,-29762748.773097977,3,0.02426489891331829
2017-03-22,-1306875.283718093,28465362.012386322,-29772237.296104416,3,0.25434226239993096
2017-03-23,-1346891.666650756,28423881.202936172,-29770772.86958693,3,0.030619894209656495
2017-03-24,-1439079.1308879692,28333565.920591354,-29772645.051479325,3,0.06844460213080894
2017-03-27,-1553613.2705211479,28222102.135419846,-29775715.405940995,3,0.07958849320711536
2017-03-28,-1500232.9599857207,28278222.709894177,-29778455.6698799,3,-0.03435881473741609
2017-03-29,-1381991.2624359007,28387478.113174435,-29769469.375610337,3,-0.07881555778573579
2017-03-30,-1399014.0211582026,28368501.57380104,-29767515.594959244,3,0.012317558862345868
2017-03-31,-1242650.5339145502,28523138.910531998,-29765789.44444655,3,-0.11176691932951721
2017-04-03,-1371535.2621406158,28729634.523391724,-30101169.78553234,4,0.10371759775458189
2017-04-04,-1507882.3771804413,28590921.759605408,-30098804.13678585,4,0.09941203759283779
2017-04-05,-1470251.7297595544,28626454.44273949,-30096706.172499046,4,-0.02495595677114526
2017-04-06,-1588619.8487609464,28510147.8099823,-30098767.658743247,4,0.08050874323456836
2017-04-07,-1458812.4361365873,28637543.618679047,-30096356.054815635,4,-0.08171080874106107
2017-04-10,-1373195.1918929652,28715354.025363922,-30088549.21725689,4,-0.05868968629741367
2017-04-11,-1503953.3582061366,28587889.37330246,-30091842.731508598,4,0.09522183523881966
2017-04-12,-1788392.594131811,28307481.1398983,-30095873.734030113,4,0.18912769759359005
2017-04-13,-1964641.204151495,28137075.99043846,-30101717.194589958,4,0.09855140901276505
2017-04-14,-1910136.0645621887,28186764.597892758,-30096900.662454948,4,-0.027743050219109278
2017-04-17,-2105756.6013663844,27992215.21615982,-30097971.817526206,4,0.10241183360360906
2017-04-18,-1909610.291990618,28191194.65351105,-30100804.94550167,4,-0.09314766447769462
2017-04-19,-2061718.2162135676,28057634.621858597,-30119352.838072166,4,0.079653908894882
2017-04-20,-1982549.0918487147,28133008.48007202,-30115557.571920738,4,-0.038399585230541544
2017-04-21,-1847964.5457595424,28268569.111824036,-30116533.65758358,4,-0.0678845969779609
2017-04-24,-1701621.4039653377,28424079.38838005,-30125700.79234539,4,-0.07919153109837151
2017-04-25,-1782752.0873874228,28340011.09004021,-30122763.177427635,4,0.047678457283755415
2017-04-26,-1433858.5939735011,28694862.008094788,-30128720.60206829,4,-0.19570499784140827
2017-04-27,-1396382.0245593623,28732172.578573227,-30128554.60313259,4,-0.02613686563769435
2017-04-28,-1387439.152273523,28741142.69018173,-30128581.842455253,4,-0.006404316389464704
2017-05-01,-1370117.357048376,28762527.91285515,-30132645.269903526,4,-0.012484724246654477
2017-05-02,-1241049.6678680019,28889957.48758316,-30131007.155451164,4,-0.09420192256991966
2017-05-03,-1202704.6885818115,28931850.13532638,-30134554.823908195,4,-0.030897215702948566
2017-05-04,-995774.7664779262,29132947.92175293,-30128722.688230857,4,-0.17205380844394147
2017-05-05,-1060320.666107519,29075691.550970078,-30136012.217077598,4,0.06481977832988561
2017-05-08,-1026177.9334872799,29111051.589250565,-30137229.522737846,4,-0.03220038400796099
2017-05-09,-887623.9862769679,29246620.2378273,-30134244.22410427,4,-0.13501941786982452
2017-05-10,-769399.5442718104,29363058.149814606,-30132457.694086418,4,-0.13319203157300386
2017-05-11,-610955.5569022731,29519801.6166687,-30130757.173570976,4,-0.20593200054400196
2017-05-12,-739756.9027274685,29388760.566711426,-30128517.469438896,4,0.21081950130424643
2017-05-15,-875346.6811507815,29256038.129329678,-30131384.81048046,4,0.18328964275074178
2017-05-16,-786604.0971606807,29348327.845335007,-30134931.94249569,4,-0.1013799285483491
2017-05-17,-1039153.715643274,29102080.16633987,-30141233.881983146,4,0.3210631871791594
2017-05-18,-1422381.1831801967,28724635.48183441,-30147016.66501461,4,0.36878804527941367
2017-05-19,-1352152.2488921718,28792137.324810028,-30144289.5737022,4,-0.049374200895293874
2017-05-22,-1387212.535414087,28764330.387115475,-30151542.922529563,4,0.025929244691668574
2017-05-23,-1486496.7968791525,28665900.796651844,-30152397.593530998,4,0.07157105269051578
2017-05-24,-1216806.7899077968,28930676.758289337,-30147483.548197135,4,-0.18142656448204963
2017-05-25,-1329646.8463271658,28821602.463722233,-30151249.3100494,4,0.09273457163065268
2017-05-26,-1274705.2517264918,28873186.52868271,-30147891.780409202,4,-0.04132044140324709
2017-05-29,-1390114.3875449733,28750092.327594757,-30140206.71513973,4,0.09053789937883172
2017-05-30,-1408933.2130282954,28728914.588689804,-30137847.8017181,4,0.013537609316135013
2017-05-31,-1493703.773292879,28646021.813154224,-30139725.586447105,4,0.06016648587790896
2017-06-01,-1507406.434091909,28639234.840869904,-30146641.274961814,4,0.009173613298721461
2017-06-02,-1346155.067953451,28799737.870693207,-30145892.93864666,4,-0.1069727198262882
2017-06-05,-1591251.9898742274,28556980.311870575,-30148232.301744804,4,0.18207183388864356
2017-06-06,-1612604.1021674708,28536297.023296356,-30148901.12546383,4,0.013418435564646947
2017-06-07,-1831653.2280772761,28317944.139242172,-30149597.36731945,4,0.13583564968945905
2017-06-08,-1733359.4169944362,28418194.77081299,-30151554.187807426,4,-0.05366398485046264
2017-06-09,-1735582.0145934692,28400497.198104855,-30136079.212698326,4,0.001282248549978604
2017-06-12,-1630816.1523669795,28506931.751966476,-30137747.904333457,4,-0.06036353300827979
2017-06-13,-1724305.441650732,28409683.853387833,-30133989.295038566,4,0.057326688326002406
2017-06-14,-1694915.9708350734,28443745.732307434,-30138661.70314251,4,-0.017044237120497074
2017-06-15,-1847389.241728174,28291813.37356567,-30139202.615293846,4,0.0899591917928404
2017-06-16,-1468921.0858672694,28667032.420635223,-30135953.506502494,4,-0.20486649338006302
2017-06-19,-1471589.8540347652,28668490.61846733,-30140080.472502097,4,0.00181682201526856
2017-06-20,-1288714.0717834071,28845821.917057037,-30134535.988840446,4,-0.12427089093469501
2017-06-21,-1369679.4417232112,28759483.844041824,-30129163.285765037,4,0.06282648084051634
2017-06-22,-1376138.886484484,28756697.23749161,-30132836.123976097,4,0.004716026658869943
2017-06-23,-1383109.381470068,28748969.40588951,-30132078.78735958,4,0.005065255443359229
2017-06-26,-1397954.1864722804,28739847.95808792,-30137802.144560203,4,0.01073292192294617
2017-06-27,-1242458.632263525,28893639.05787468,-30136097.690138206,4,-0.11123079405137482
2017-06-28,-1167917.3019260005,28980378.657579422,-30148295.959505424,4,-0.05999501987581202
2017-06-29,-1134329.2501300373,29022566.944360737,-30156896.194490775,4,-0.028758929883625717
2017-06-30,-1224945.3571170405,28938386.291265488,-30163331.64838253,4,0.07988518939859413
2017-07-03,-1161845.4777419404,28676488.131284714,-29838333.609026656,3,-0.051512403397004025
2017-07-04,-877858.9986979798,28954501.926898956,-29832360.925596938,3,-0.24442706408419423
2017-07-05,-983235.5701148347,28847876.6977787,-29831112.267893538,3,0.1200381514265354
2017-07-06,-926574.590128644,28903714.954853058,-29830289.544981703,3,-0.05762706487477165
2017-07-07,-939065.3096854489,28897208.482027058,-29836273.791712508,3,0.013480533234858871
2017-07-10,-727484.1689288453,29103626.60884857,-29831110.77777742,3,-0.2253103576230232
2017-07-12,-787695.827406632,29045338.511466976,-29833034.33887361,3,0.08276696737805711
2017-07-13,-890424.5518863038,28941566.228866577,-29831990.780752882,3,0.13041674324706065
2017-07-14,-870635.571402295,28963277.339935303,-29833912.9113376,3,-0.02222420803883629
2017-07-17,-1131774.7258364991,28713918.447494507,-29845693.173331007,3,0.2999408283004088
2017-07-18,-1084294.1426455812,28758436.918258667,-29842731.06090425,3,-0.04195232682530958
2017-07-19,-1232317.2711550992,28613460.779190067,-29845778.050345168,3,0.13651565814821676
2017-07-20,-1261136.9513690274,28583278.536796574,-29844415.488165602,3,0.023386574941787863
2017-07-21,-1259961.7861926358,28586104.989051823,-29846066.77524446,3,-0.0009318299452854006
2017-07-24,-1497269.0366923646,28353411.01884842,-29850680.055540785,3,0.18834479989811914
2017-07-25,-1425104.3521582917,28424747.616052628,-29849851.96821092,3,-0.04819754016518818
2017-07-26,-1232412.7875983552,28617554.09836769,-29849966.885966048,3,-0.13521224903152462
2017-07-27,-1455427.231711133,28403068.54248047,-29858495.774191603,3,0.18095758690347052
2017-07-28,-1461241.366785745,28393383.562564854,-29854624.9293506,3,0.003994796131288725
2017-07-31,-1611162.6946151059,28249805.897474293,-29860968.5920894,3,0.10259860638844298
2017-08-01,-1652095.1413333288,28215237.85591125,-29867332.99724458,3,0.025405532821129118
2017-08-02,-1633838.119429337,28233479.85744476,-29867317.9768741,3,-0.011050829608552304
2017-08-03,-1554095.3897654882,28316239.41659927,-29870334.80636476,3,-0.04880699545172884
2017-08-04,-1767082.7829062776,28100725.680589676,-29867808.463495955,3,0.1370491120065216
2017-08-07,-1540492.596548783,28317136.287689205,-29857628.88423799,3,-0.12822839345694226
2017-08-08,-1549826.6243159608,28308468.759059906,-29858295.38337587,3,0.006059118874111702
2017-08-09,-1709378.0361831025,28144018.85867119,-29853396.894854292,3,0.1029479100202979
2017-08-10,-1723496.4393794374,28131640.374660492,-29855136.81403993,3,0.008259380252632731
2017-08-11,-1958531.620424966,27895175.158977512,-29853706.77940248,3,0.13637114395789274
2017-08-14,-1929642.8584277467,27928286.67163849,-29857929.530066237,3,-0.01475021475065641
2017-08-15,-1751880.8864772192,28101522.62449264,-29853403.510969862,3,-0.0921216955635854
2017-08-16,-1582564.088028653,28264206.558465958,-29846770.646494612,3,-0.09664857911032865
2017-08-17,-1733253.8985431031,28116396.30794525,-29849650.206488356,3,0.09521877291058667
2017-08-18,-1898870.8280742005,27946514.427661896,-29845385.255736098,3,0.09555260753794226
2017-08-21,-1902106.108587964,27945748.09074402,-29847854.199331984,3,0.0017037917829536564
2017-08-22,-1998112.4722182588,27853754.729032516,-29851867.201250777,3,0.05047371605444528
2017-08-23,-1798261.674565057,28047405.213117603,-29845666.88768266,3,-0.10001979389645266
2017-08-24,-2004365.1484668092,27843009.114265442,-29847374.262732252,3,0.11461261551470381
2017-08-25,-1853011.1037909822,27993653.20801735,-29846664.311808333,3,-0.07551221133115471
2017-08-28,-1901284.756582959,27957927.227020264,-29859211.983603224,3,0.02605146439393491
2017-08-29,-2054381.6708743372,27806523.561477665,-29860905.232352003,3,0.08052287473578024
2017-08-30,-1791283.490580304,28069926.08308792,-29861209.573668227,3,-0.12806684562273163
2017-08-31,-1621708.067578061,28235349.744558334,-29857057.812136397,3,-0.09466699374720822
2017-09-01,-1705410.0655734376,28153551.10168457,-29858961.16725801,3,0.05161348066818294
2017-09-04,-1788807.305020074,28069948.524236683,-29858755.829256758,3,0.04890157571492604
2017-09-05,-1784296.1274802485,28072937.041521076,-29857233.169001326,3,-0.002521891277593391
2017-09-06,-2089990.4691397978,27774631.291627884,-29864621.760767683,3,0.1713248921810111
2017-09-07,-1957294.3174063994,27907937.794923782,-29865232.112330183,3,-0.06349127122479836
2017-09-08,-2177204.909247143,27695845.365524292,-29873050.274771437,3,0.11235438119094221
2017-09-11,-2188989.7607981954,27688133.299350742,-29877123.06014894,3,0.005412835282980977
2017-09-12,-1895836.4748179743,27976976.931095123,-29872813.405913096,3,-0.13392172555129966
2017-09-13,-1691454.055231796,28188095.15237808,-29879549.207609873,3,-0.10780593279059136
2017-09-14,-1615023.853701336,28256165.6832695,-29871189.536970835,3,-0.045186093760014145
2017-09-15,-1769626.3813197443,28112767.87519455,-29882394.256514292,3,0.0957277053611858
2017-09-18,-1454916.0920798609,28437057.52491951,-29891973.61699937,3,-0.17783996247003286
2017-09-19,-1379255.028885586,28510898.262262344,-29890153.29114793,3,-0.052003729703830825
2017-09-20,-1359554.740113003,28532198.3397007,-29891753.0798137,3,-0.014283282177698808
2017-09-21,-1113902.153891308,28770543.098449707,-29884445.252341013,3,-0.18068605770244817
2017-09-22,-1141490.4021441767,28751134.276390076,-29892624.67853425,3,0.02476720971989499
2017-09-25,-1141220.4229056665,28746862.679719925,-29888083.10262559,3,-0.00023651468115981622
2017-09-26,-1309444.0125644037,28573586.94076538,-29883030.953329783,3,0.14740674656910047
2017-09-27,-1152961.8822753225,28725103.46770287,-29878065.349978194,3,-0.11950272694945396
2017-09-28,-1030071.1118399927,28843713.55175972,-29873784.66359971,3,-0.10658701933216552
2017-09-29,-1129906.2692344019,28747049.83830452,-29876956.10753892,3,0.09692064581451643
2017-10-02,-1086892.8455531462,28789535.22443771,-29876428.069990855,3,-0.03806813436870349
2017-10-03,-1049093.9938247032,28817734.450101852,-29866828.443926554,3,-0.034776980898430954
2017-10-04,-1029076.5785395927,28836718.499660492,-29865795.078200083,3,-0.019080669037225717
2017-10-05,-1035358.3716571159,28830499.529838562,-29865857.901495676,3,0.006104300932043394
2017-10-06,-1043483.2297980577,28814126.402139667,-29857609.631937724,3,0.007847387304105835
2017-10-09,-1099269.8394477195,28758413.22541237,-29857683.064860087,3,0.05346191300118752
2017-10-10,-1074000.9867369956,28786641.68715477,-29860642.673891764,3,-0.022986942608576588
2017-10-11,-1155756.833475811,28711899.57857132,-29867656.41204713,3,0.07612269238895575
2017-10-12,-1135489.9727523155,28736131.16145134,-29871621.134203654,3,-0.017535575076415677
2017-10-13,-1184012.2365176505,28687153.577804565,-29871165.814322215,3,0.04273244584249558
2017-10-16,-1273429.6046912533,28598073.631525036,-29871503.236216288,3,0.07552064532423408
2017-10-17,-1193794.729632122,28674936.711788177,-29868731.441420298,3,-0.06253574973108855
2017-10-18,-1187278.0644118614,28677418.917417526,-29864696.981829386,3,-0.005458782032208176
2017-10-19,-988313.7964427334,28878456.175327297,-29866769.97177003,3,-0.16758017682040505
2017-10-20,-1071324.9468028373,28794967.234134674,-29866292.18093751,3,0.083992706222344
2017-10-23,-727945.5386817283,29135585.93392372,-29863531.47260545,3,-0.3205184469435335
2017-10-24,-905501.8448054618,28959142.14849472,-29864643.99330018,3,0.2439142720007308
2017-10-25,-752133.3419501644,29108775.04944801,-29860908.391398173,3,-0.16937403687813257
2017-10-26,-854214.8195922202,29016856.282949448,-29871071.102541666,3,0.13572257995819537
2017-10-27,-704545.142573101,29150187.55197525,-29854732.69454835,3,-0.17521315901609813
2017-10-30,-800073.476952297,29053214.818239212,-29853288.295191508,3,0.13558866367357636
2017-10-31,-988986.9713008231,28870630.20467758,-29859617.175978404,3,0.236120181196545
2017-11-01,-827456.6852271385,29036099.582910538,-29863556.268137675,3,-0.1633290334059937
2017-11-02,-700460.4958712882,29160102.84423828,-29860563.340109568,3,-0.15347774889387655
2017-11-03,-730235.757750252,29121877.31266022,-29852113.07041047,3,0.042508124375989276
2017-11-06,-689242.1566665,29161884.993314743,-29851127.14998124,3,-0.05613748799435292
2017-11-07,-793299.5878875119,29062443.584203716,-29855743.172091227,3,0.1509736893115805
2017-11-08,-795436.71242593,29059579.640626907,-29855016.353052836,3,0.002693969051602574
2017-11-09,-752355.5182635612,29099498.629570007,-29851854.147833567,3,-0.05416042972291202
2017-11-10,-892389.6574199027,28963531.79216385,-29855921.44958375,3,0.18612761620934304
2017-11-13,-814393.3140456504,29041033.95342827,-29855427.267473917,3,-0.08740166666628246
2017-11-14,-839815.4997050589,29015957.176685333,-29855772.67639039,3,0.03121610310516787
2017-11-15,-889626.8629252738,28974269.211292267,-29863896.07421754,3,0.059312269465982226
2017-11-17,-983805.4501235348,28881447.523832317,-29865252.97395585,3,0.10586302091708721
2017-11-20,-1230221.661251766,28632864.80307579,-29863086.464327555,3,0.25047250053075953
2017-11-21,-1103263.6486708943,28762407.034635544,-29865670.683306437,3,-0.10319929861395072
2017-11-22,-1155676.6652285843,28709820.508956913,-29865497.174185496,3,0.047507245091263695
2017-11-23,-1416396.113556606,28456540.018320084,-29872936.13187669,3,0.22559895528949991
2017-11-24,-1431875.4100024526,28442516.446113586,-29874391.856116038,3,0.010928649335938623
2017-11-27,-1329881.849211437,28549022.793769836,-29878904.642981272,3,-0.0712307509986787
2017-11-28,-1454538.9138877182,28423180.133104328,-29877719.046992045,3,0.09373544330287498
2017-11-29,-1334693.9706027335,28542337.41760254,-29877031.38820527,3,-0.0823937690086688
2017-11-30,-1247588.8454139025,28632230.43084145,-29879819.27625535,3,-0.06526224520928592
2017-12-01,-1113063.3079230613,28774705.320596695,-29887768.628519755,3,-0.10782842278956961
2017-12-04,-1034204.9323737449,28849846.27366066,-29884051.206034403,3,-0.0708480595739549
2017-12-05,-1125183.1971823997,28758325.60658455,-29883508.803766947,3,0.08796928148451011
2017-12-06,-1131563.039940575,28747203.618288044,-29878766.658228617,3,0.0056700480189813
2017-12-07,-1173521.372002346,28702663.68985176,-29876185.061854105,3,0.03707997750083325
2017-12-08,-954522.313994152,28924662.709236145,-29879185.023230296,3,-0.18661701715284673
2017-12-11,-859659.2568576164,29014801.025390625,-29874460.28224824,3,-0.099382754856286
2017-12-12,-859531.2260806388,29013173.818588257,-29872705.044668894,3,-0.00014893200527554828
2017-12-13,-856660.4279696733,29012801.647186283,-29869462.075155955,3,-0.0033399579024674386
2017-12-14,-1051996.918839199,28826637.893915176,-29878634.812754374,3,0.22802091061038343
2017-12-15,-1147553.7442386013,28729197.740554806,-29876751.484793406,3,0.09083375025930884
2017-12-18,-1063879.9988448413,28805523.84257317,-29869403.84141801,3,-0.07291488160258441
2017-12-19,-1103483.7388217242,28771126.270294193,-29874610.009115916,3,0.03722575856288746
2017-12-20,-1001312.6157939262,28876455.60503006,-29877768.220823985,3,-0.09258960457078791
2017-12-21,-937363.5374724693,28941504.329442978,-29878867.866915446,3,-0.06386524778852665
2017-12-22,-916552.4565398521,28961693.6147213,-29878246.07126115,3,-0.02220171801085069
2017-12-25,-919886.2039267845,28957527.66728401,-29877413.871210795,3,0.0036372685089054446
2017-12-26,-921824.3681609458,28956967.20480919,-29878791.572970133,3,0.0021069608674288975
2017-12-27,-946422.1321761436,28931565.73176384,-29877987.863939982,3,0.026683785832512408
2017-12-28,-944725.1879393882,28936868.757009506,-29881593.944948893,3,-0.0017930098832891206
2017-12-29,-1032172.4437892265,28853314.578533173,-29885487.022322398,3,0.0925636967937482
2018-01-01,-1087883.206528408,28804525.524377823,-29892408.73090623,3,0.05397427830437018
2018-01-02,-1061931.2547862357,28830571.711063385,-29892502.96584962,3,-0.023855457632247723
2018-01-03,-1196848.2457816429,28702492.028474808,-29899340.27425645,3,0.1270487052597069
2018-01-04,-1102651.0023295707,28789794.266223907,-29892445.268553477,3,-0.07870441702536268
2018-01-05,-1061151.8346488304,28836292.535066605,-29897444.369715434,3,-0.037635813682720176
2018-01-08,-968191.804808361,28928833.603858948,-29897025.408667307,3,-0.08760294880066133
2018-01-09,-969651.6417681962,28923793.196678165,-29893444.83844636,3,0.0015077972696992958
2018-01-10,-1064150.5443274837,28825291.305780407,-29889441.85010789,3,0.09745654881475296
2018-01-11,-1392080.9947669334,28497723.251581192,-29889804.246348124,3,0.3081617090622204
2018-01-12,-1432457.6281726188,28463099.122047424,-29895556.75022004,3,0.029004514505598378
2018-01-15,-1489492.0908629722,28423133.462667465,-29912625.553530436,3,0.03981581135011436
2018-01-16,-1622774.4244754142,28296917.2000885,-29919691.624563914,3,0.0894817330216382
2018-01-17,-1671110.4237258297,28248752.802610394,-29919863.226336222,3,0.029786024798881483
2018-01-18,-1422657.6708972282,28494299.53098297,-29916957.201880198,3,-0.14867524569361668
2018-01-19,-1513139.7568404502,28409782.379865646,-29922922.136706095,3,0.06360074373068092
2018-01-22,-1599035.652798397,28324676.84149742,-29923712.494295817,3,0.05676666386540785
2018-01-23,-1530884.3874156268,28397528.231143955,-29928412.61855958,3,-0.04262022880071614
2018-01-24,-1747798.5345542259,28184941.798448563,-29932740.333002787,3,0.14169204998215723
2018-01-25,-1950194.8062628335,27641276.92580223,-29591471.732065063,2,0.11580068738313054
2018-01-26,-1855759.412783367,28089566.02215767,-29945325.434941035,3,-0.048423569366607744
2018-01-29,-2122878.2839953727,27824183.67266655,-29947061.95666192,3,0.1439404641420443
2018-01-30,-2048136.920469982,27892943.59087944,-29941080.51134942,3,-0.03520755951430399
2018-01-31,-2099330.276983959,27847136.825323105,-29946467.102307063,3,0.024995085046477072
2018-02-01,-1983424.7238814658,27965728.34253311,-29949153.066414576,3,-0.05521072809420491
2018-02-02,-1936114.2523467334,28020918.78652573,-29957033.03887246,3,-0.023852920136110956
2018-02-05,-1773400.7544696159,28172708.00471306,-29946108.759182673,3,-0.08404126857694216
2018-02-06,-2002266.964510066,27582945.76406479,-29585212.728574853,2,0.12905498628193546
2018-02-07,-1869604.4595986397,27716282.0994854,-29585886.55908404,2,-0.06625615228281378
2018-02-08,-1974556.0238391024,27298999.78637695,-29273555.81021605,1,0.05613570490893749
2018-02-09,-2141305.9780627317,27132249.83215332,-29273555.81021605,1,0.08444934061654008
2018-02-12,-2073555.0472766024,27200000.76293945,-29273555.81021605,1,-0.031640004502030306
2018-02-13,-2101055.1998644928,27172500.61035156,-29273555.81021605,1,0.013262320970937713
2018-02-14,-2332555.8254748406,26940999.98474121,-29273555.81021605,1,0.1101830288063248
2018-02-15,-2626806.3137560906,26646749.49645996,-29273555.81021605,1,0.12614938732338765
2018-02-16,-2745805.7949572625,26527750.01525879,-29273555.81021605,1,0.04530196253069518
2018-02-19,-2708305.413487536,26565250.396728516,-29273555.81021605,1,-0.013657332043874648
2018-02-20,-2596305.901768786,26677249.908447266,-29273555.81021605,1,-0.04135409217918529
2018-02-21,-2430991.1591082634,0.0,-2430991.1591082634,0,-0.06367306046175003
2018-02-22,-2433680.034115893,26888750.076293945,-29322430.110409837,1,0.0011060817714432236
2018-02-23,-2618929.362729174,26703500.747680664,-29322430.110409837,1,0.07611901565383006
2018-02-26,-2553961.4538341584,27075677.514076233,-29629638.96791039,2,-0.024807048948931154
2018-02-27,-2555921.9698101105,27075139.4033432,-29631061.37315331,2,0.000767637261325449
2018-02-28,-2464540.092149359,27162258.65483284,-29626798.7469822,2,-0.0357529997942545
2018-03-01,-2660064.2482429566,26964781.254529953,-29624845.50277291,2,0.0793349463928088
2018-03-02,-2781303.254762274,26847521.57330513,-29628824.828067403,2,0.04557747302509685
2018-03-05,-2934168.30698548,26696885.496377945,-29631053.803363424,2,0.05496166301228134
2018-03-06,-2763852.473893744,308413.5353565216,-3072266.0092502655,1,-0.05804569311387453
2018-03-07,-2768524.746063334,26384250.64086914,-29152775.386932474,1,0.0016904926054202019
2018-03-08,-2608996.586841327,658023.0295658112,-3267019.6164071383,2,-0.0576220817418539
2018-03-09,-2606472.0671593966,26946641.325950626,-29553113.393110022,2,-0.0009676209216459286
2018-03-12,-2486465.2674615206,27069134.83142853,-29555600.09889005,2,-0.04604185143969819
2018-03-13,-2645519.9640214266,26912691.175937656,-29558211.139959082,2,0.0639681955912812
2018-03-14,-2585137.419027076,26976309.180259705,-29561446.59928678,2,-0.022824452589865762
2018-03-15,-2673368.9825951913,26888038.516044617,-29561407.498639807,2,0.03413031853498971
2018-03-16,-2634077.1707475046,27233445.793390274,-29867522.964137778,3,-0.014697489236799588
2018-03-19,-2718487.2123181717,27147857.66601562,-29866344.878333792,3,0.03204539430661901
2018-03-20,-2715182.164567695,27158052.8318882,-29873234.996455893,3,-0.0012157672603720915
2018-03-21,-2594328.55464219,26967370.897531506,-29561699.452173695,2,-0.04451031371029457
2018-03-22,-2732895.996251685,27144598.543643955,-29877494.53989564,3,0.053411678085856895
2018-03-23,-2971790.0416046246,26902993.321418762,-29874783.363023385,3,0.08741424689435506
2018-03-26,-3000598.7247615955,26877301.42474174,-29877900.149503335,3,0.009694050640743024
2018-03-27,-2845239.456868158,26730973.213911057,-29576212.670779213,2,-0.0517760894222139
2018-03-28,-2845426.049208624,26727657.914161686,-29573083.96337031,2,6.558054015992631e-05
2018-03-29,-2513275.6793260435,27055007.66634941,-29568283.345675454,2,-0.11673133096358579
2018-03-30,-2595251.616215688,26970483.51168633,-29565735.127902016,2,0.032617168726841506
2018-04-02,-2637253.9064258197,27236810.326576233,-29874064.23300205,3,0.016184284386027148
2018-04-03,-2765176.7393916706,27108236.730098724,-29873413.469490394,3,0.04850607393325279
2018-04-04,-2606122.072634087,27267678.767442703,-29873800.84007679,3,-0.05752061504487238
2018-04-05,-2522313.8293593945,27352873.057127003,-29875186.886486396,3,-0.032158218586432086
2018-04-06,-2449949.8268931964,27419508.99362564,-29869458.820518836,3,-0.028689531660926137
2018-04-09,-2473518.6359256366,27401077.98576355,-29874596.621689186,3,0.009620119062735188
2018-04-10,-2530708.5475295642,27348767.01235771,-29879475.559887275,3,0.023120873549645315
2018-04-11,-2441823.6276477436,27441881.29901886,-29883704.926666602,3,-0.03512254303980944
2018-04-12,-2513207.9383700946,27371267.318725586,-29884475.25709568,3,0.029234015886363096
2018-04-13,-2415137.138065678,27469695.389270786,-29884832.527336463,3,-0.039022159212189544
2018-04-16,-2346427.1983474386,27538985.937833782,-29885413.13618122,3,-0.028449705250804258
2018-04-17,-2463122.036156044,27429679.036140442,-29892801.072296485,3,0.04973298889937516
2018-04-18,-2469184.9312156257,27420742.541551594,-29889927.47276722,3,0.0024614675889318427
2018-04-19,-2384528.9310783,27501087.456941605,-29885616.388019904,3,-0.03428499788213435
2018-04-20,-2359242.435392726,27518800.22883415,-29878042.664226875,3,-0.010604398779149649
2018-04-23,-2246068.0267184824,27624127.864837646,-29870195.89155613,3,-0.047970656587229654
2018-04-24,-2019871.946272239,27843930.929899216,-29863802.876171455,3,-0.10070758220832565
2018-04-25,-2011572.535929069,27856631.42800331,-29868203.96393238,3,-0.004108879455693715
2018-04-26,-1868214.5437568277,27993771.94046974,-29861986.48422657,3,-0.07126662827797536
2018-04-27,-1882167.3056453352,27975727.02169418,-29857894.327339515,3,0.007468500839550085
2018-04-30,-1929289.3668979257,27921847.343444824,-29851136.71034275,3,0.025036064068934438
2018-05-01,-1872028.346952781,27977085.560560226,-29849113.907513008,3,-0.02967985048153443
2018-05-02,-1728463.586267814,28108022.60041237,-29836486.186680183,3,-0.07668941601159862
2018-05-03,-1737844.7499990314,28416922.479867935,-30154767.229866967,4,0.005427458122779338
2018-05-04,-1922299.9957322925,28234306.33544922,-30156606.33118151,4,0.10614023245365489
2018-05-07,-1907802.685809124,28245070.54686546,-30152873.232674584,4,-0.007541648002577173
2018-05-08,-1958401.4859914593,28195327.848196033,-30153729.334187493,4,0.026522030060396773
2018-05-09,-1934456.690859776,28215133.696794514,-30149590.38765429,4,-0.012226703923052362
2018-05-10,-1730327.6506185345,28417788.71417046,-30148116.364788994,4,-0.10552267269964855
2018-05-11,-1836302.5632619706,28314267.069101334,-30150569.632363304,4,0.0612455754293435
2018-05-14,-1862148.4783410875,28291673.183441162,-30153821.66178225,4,0.014074976311749365
