Date,portfolio_return,cumulative_return,rolling_vol,rolling_sharpe,var_95,expected_shortfall
2011-01-17,0.0011369037649159865,0.05115080047275389,0.06946192792930632,0.4649230236989866,-0.0062607397779089954,-0.009788041932220345
2011-01-18,-0.0007905155904733839,0.05031984937704159,0.06913800263823386,0.5503182307554573,-0.006009084576131065,-0.009765855861968613
2011-01-19,0.0016967742223116533,0.052102005022646836,0.06914735143206545,0.5580273576569063,-0.006009084576131065,-0.009765855861968613
2011-01-20,0.0021420730412865514,0.05435568436428917,0.0690970721890024,0.5390341368539991,-0.006009084576131065,-0.009765855861968613
2011-01-21,-0.003447357092083048,0.0507209438182179,0.06901850253065063,0.5578376148169868,-0.006009084576131065,-0.009765855861968613
2011-01-24,0.004272272440717706,0.05520990994937747,0.06902686444184174,0.672267682930589,-0.006009084576131065,-0.009765855861968613
2011-01-25,2.937408179655904e-06,0.055213009531598134,0.06898430654935976,0.7041141349188674,-0.006009084576131065,-0.009765855861968613
2011-01-26,-0.003451728519301015,0.051570700692660454,0.06902382406892836,0.6918309018836392,-0.006009084576131065,-0.009765855861968613
2011-01-27,0.0030492280783865904,0.05477717959962125,0.06895552950803714,0.672852206177211,-0.006009084576131065,-0.009765855861968613
2011-01-28,-0.0021864024471095482,0.05247101219298944,0.06898644169638146,0.6562125031567582,-0.006009084576131065,-0.009765855861968613
2011-01-31,-0.0012188048273455612,0.051188255442687236,0.06893654173551693,0.5918296278288228,-0.006009084576131065,-0.009765855861968613
2011-02-01,0.005101875659208647,0.056551287216376256,0.06908835608928673,0.6841697399628748,-0.006009084576131065,-0.009765855861968613
2011-02-02,0.008196752754114947,0.06521157688973078,0.06953412735362031,0.8083235943247792,-0.006009084576131065,-0.009765855861968613
2011-02-03,0.0019117881819328644,0.06724803579368666,0.0695393643401197,0.81177062320064,-0.006009084576131065,-0.009765855861968613
2011-02-04,-0.003202866663037633,0.06382978263865069,0.06935811536082996,0.851444374973874,-0.005907792881970755,-0.009765855861968613
2011-02-07,-0.0019359065701837208,0.06177030757288349,0.06900009549974875,0.9300492945352181,-0.005536136208030153,-0.009655736205966683
2011-02-08,-0.0005498453387346263,0.06118649811845778,0.06877090639751031,0.8379609899233411,-0.005536136208030153,-0.009655736205966683
2011-02-09,-0.0030697248628290446,0.05792894754108513,0.06885296894002915,0.7831768878398097,-0.005536136208030153,-0.009655736205966683
2011-02-10,0.000665409878384815,0.05863290391340814,0.06871953109455622,0.7277552686014775,-0.005536136208030153,-0.009655736205966683
2011-02-11,-0.004423058267225888,0.053950508895796556,0.06887388827056552,0.6715525763676569,-0.005536136208030153,-0.009655736205966683
2011-02-14,0.000582691646205243,0.05456463705284387,0.06883392979089006,0.7108273595983274,-0.005536136208030153,-0.009655736205966683
2011-02-15,-0.00019687931395514125,0.05435701509057944,0.06881855091604779,0.6820460738623899,-0.005536136208030153,-0.009655736205966683
2011-02-16,0.0010731975203407407,0.05548854842472872,0.06876402631777812,0.7356460398626588,-0.005536136208030153,-0.009655736205966683
2011-02-17,0.0012087718117608965,0.05676439322970084,0.06864246037671116,0.6896074665916662,-0.005536136208030153,-0.009655736205966683
2011-02-18,0.003208449779866266,0.0601549687145293,0.06862958076717422,0.6855775216482031,-0.005536136208030153,-0.009655736205966683
2011-02-21,0.0019411760076287017,0.06221291610416624,0.06845419450686253,0.7871018343074129,-0.005536136208030153,-0.009655736205966683
2011-02-22,0.00042474400206634255,0.06266408466919882,0.06840733000195057,0.7526316380889997,-0.005536136208030153,-0.009655736205966683
2011-02-23,-0.002541860174191113,0.05996294115383494,0.06846509215257401,0.714945775727282,-0.005536136208030153,-0.009655736205966683
2011-02-24,0.003245503641705431,0.06340305473942243,0.0685292796011228,0.754601471357844,-0.005536136208030153,-0.009655736205966683
2011-02-25,0.0018672609290105353,0.06538870571532773,0.06853337407510715,0.7978213339523013,-0.005536136208030153,-0.009655736205966683
2011-02-28,0.0023266854074670547,0.06786753007019586,0.06856000563051338,0.8170342132715389,-0.005536136208030153,-0.009655736205966683
2011-03-01,0.004707706225913322,0.07289473668995794,0.068604330650185,0.8274612015534323,-0.005536136208030153,-0.009655736205966683
2011-03-02,-0.0014020161795657753,0.07139052091014753,0.06861937914201915,0.7891424698628814,-0.005536136208030153,-0.009655736205966683
2011-03-03,0.0022832006186495426,0.07383672041030476,0.06859808979515945,0.7801892099957795,-0.005536136208030153,-0.009655736205966683
2011-03-04,-0.0033205555897342824,0.07027098588588432,0.06869025652925925,0.7176428897175348,-0.005536136208030153,-0.009655736205966683
2011-03-07,0.00026368702828919827,0.07055320246161689,0.06852809586040869,0.787739648012441,-0.005536136208030153,-0.009655736205966683
2011-03-08,-0.0016806189592273684,0.06875401045269847,0.0684777318274811,0.8073992884436184,-0.005536136208030153,-0.009655736205966683
2011-03-09,-0.0019986707089638678,0.06661792311691905,0.06850871058380782,0.7588433489565567,-0.005536136208030153,-0.009655736205966683
2011-03-10,0.001392298498551973,0.06810297364980333,0.06846421850657824,0.8147944631478199,-0.005536136208030153,-0.009655736205966683
2011-03-11,-0.005282026576616916,0.062461225356421624,0.06746429281175904,0.9352882440690747,-0.005451268244974644,-0.00910716154876107
2011-03-14,0.00706081728747591,0.06996306994369106,0.06773991382462227,1.0721561229618117,-0.005451268244974644,-0.00910716154876107
2011-03-15,0.0008940708108506336,0.07091969269321585,0.06772308913797463,1.1036812418385773,-0.005451268244974644,-0.00910716154876107
2011-03-16,-0.0017814868169816474,0.06901186337863674,0.06772349619251383,1.040401207000117,-0.005451268244974644,-0.00910716154876107
2011-03-17,-0.006983959494497038,0.06154592782566359,0.06808645565239023,0.9588981835412327,-0.005536136208030153,-0.009224016138236726
2011-03-18,0.009475384748991641,0.0716044839205372,0.06869624190940098,1.0788479644859694,-0.005536136208030153,-0.009224016138236726
2011-03-21,0.005139484025419379,0.07711197804721448,0.0687605683711904,1.0929237775811478,-0.005536136208030153,-0.009224016138236726
2011-03-22,0.004530293783916117,0.08199161174594338,0.06868606090892793,1.2303561352466084,-0.005536136208030153,-0.009224016138236726
2011-03-23,-0.0011851347201949174,0.08070930591990355,0.06852376114228076,1.1375861981257025,-0.005536136208030153,-0.009224016138236726
2011-03-24,-0.003291734098615754,0.0771518982469157,0.06861082966729597,1.064316885977252,-0.005536136208030153,-0.009224016138236726
2011-03-25,0.00035312041495671987,0.07753226257219614,0.06860961032380795,1.0700460928398476,-0.005536136208030153,-0.009224016138236726
2011-03-28,-0.007508323422044845,0.06944180184711635,0.06905133786364281,0.9332841042039777,-0.005907792881970755,-0.009369020709025181
2011-03-29,0.002086480547845141,0.07167317136372287,0.06903880687115045,0.9271200771825252,-0.005907792881970755,-0.009369020709025181
2011-03-30,0.0024351995693600395,0.07428290940912263,0.06906918374727519,0.9638252809407263,-0.005907792881970755,-0.009369020709025181
2011-03-31,0.0025014319735977564,0.07697015502740845,0.06910266738347305,0.9919615274617383,-0.005907792881970755,-0.009369020709025181
2011-04-01,0.000671797763221201,0.07769366116861187,0.06906703255524767,0.9647623634774745,-0.005907792881970755,-0.009369020709025181
2011-04-04,0.005625114392676655,0.08375581129294773,0.06926491363300011,1.0483190359666759,-0.005907792881970755,-0.009369020709025181
2011-04-05,-0.001117613952828204,0.0825445906767881,0.06921736685943751,1.070331513580054,-0.005907792881970755,-0.009369020709025181
2011-04-06,0.004566354217042878,0.08748787273356196,0.06929146584105167,1.1683466172192662,-0.005907792881970755,-0.009369020709025181
2011-04-07,0.004458921454709349,0.09233689574102977,0.06934211271033186,1.1816341525731149,-0.005907792881970755,-0.009369020709025181
2011-04-08,-0.0005012010351435798,0.09178941535815888,0.06934687938435664,1.1742756027722971,-0.005907792881970755,-0.009369020709025181
2011-04-11,0.005861716252029506,0.09818917511795777,0.06947887880118928,1.2988774927046634,-0.005907792881970755,-0.009369020709025181
2011-04-12,-0.0011591266830807503,0.09691623474200806,0.0694837752245611,1.2954948415870196,-0.005907792881970755,-0.009369020709025181
2011-04-13,-0.0030677979656238423,0.09355111734860677,0.069561385892857,1.226395570384904,-0.005907792881970755,-0.009369020709025181
2011-04-14,-0.0007187032667147857,0.09276517858824884,0.06914626942720056,1.3279107084925312,-0.005536136208030153,-0.009245502604350225
2011-04-15,-0.00023092750782993665,0.09251282904891411,0.06910503691151348,1.3547392582846312,-0.005536136208030153,-0.009245502604350225
2011-04-18,0.0013828049712390675,0.09402356122006528,0.06895021012745091,1.3031137934499597,-0.005536136208030153,-0.009245502604350225
2011-04-19,-0.006873768245301281,0.08650349680533931,0.06932515737301209,1.2091379660021855,-0.005907792881970755,-0.0093416952384661
2011-04-20,0.0069055666198804735,0.09400641908526164,0.06930359611922245,1.3994193985837213,-0.005536136208030153,-0.009293057823051426
2011-04-21,0.006468556634004142,0.10108306156507862,0.06941229642599292,1.549106028992833,-0.005536136208030153,-0.009293057823051426
2011-04-22,0.0033833847546921314,0.1048084492092276,0.06938808901846191,1.5419772402146172,-0.005536136208030153,-0.009293057823051426
2011-04-25,0.00025548533735679035,0.10509071156858862,0.06750208667456724,1.8185138965906518,-0.005451268244974644,-0.008520881400786596
2011-04-26,-0.00031426417602849665,0.10474342114668067,0.06723825090143415,1.9018843115947444,-0.005371340777258763,-0.008520881400786596
2011-04-27,0.0038232208870020066,0.10896709926918668,0.06714797380959578,1.8819210929165324,-0.005371340777258763,-0.008520881400786596
2011-04-28,0.0011622352878230544,0.11025597996499226,0.06706439325223813,1.8424145598425254,-0.005371340777258763,-0.008520881400786596
2011-04-29,0.003624188787874627,0.11427975723925199,0.06684425111225029,1.9868255707072875,-0.005287789633367401,-0.008495617505986663
2011-05-02,0.0019124461662212158,0.11641075728908201,0.06498470799916309,2.30451027729712,-0.00527605157944676,-0.007745187710310688
2011-05-03,-0.0012977895979437715,0.11496189102123977,0.06501116819686724,2.283609754614961,-0.00527605157944676,-0.007745187710310688
2011-05-04,-0.0019862953725917065,0.11274724737648811,0.06506199802846134,2.2512964083367577,-0.00527605157944676,-0.007745187710310688
2011-05-05,-0.00047880036422698346,0.11221446358915177,0.06506864036269683,2.24370820264071,-0.00527605157944676,-0.007745187710310688
2011-05-06,-0.007906211426095709,0.10342106088885439,0.06516517522089177,1.990300079739235,-0.005287789633367401,-0.007947048083347518
2011-05-09,-0.0041940230182309635,0.09879328756068584,0.06512299259245201,1.9998959978793671,-0.005287789633367401,-0.007947048083347518
